build_year,lat,living_area,long,municipality_name,zipcode,num_rooms,object_type_name,price,water_percentage_1000,travel_time_private_transport,travel_time_public_transport,number_of_buildings_in_hectare,number_of_apartments_in_hectare,number_of_workplaces_in_hectare,number_of_workplaces_sector_1_in_hectare,number_of_workplaces_sector_2_in_hectare,number_of_workplaces_sector_3_in_hectare,population_in_hectare
1990,47.2786445617676,120.0,8.8595027923584,Dürnten,8635,5.0,Mehrfamilienhaus,820000.0,0.00017117033386525413,24.0,33.0,14,19.0,3,0,3,3,46
1999,47.413726806640604,165.0,8.27357864379883,Mellingen,5507,5.0,Mehrfamilienhaus,820000.0,0.047917821711322486,20.0,45.0,18,36.0,7,0,3,6,100
2003,46.901058197021506,240.0,7.693659782409671,Bowil,3533,6.0,Einfamilienhaus,985000.0,0.00020257480264553471,18.0,34.0,11,16.0,3,0,0,3,40
1976,47.56855773925779,145.0,7.67265844345093,Bettingen,4126,4.0,Mehrfamilienhaus,1000000.0,0.0,8.0,15.0,9,9.0,0,0,0,0,18
2019,47.5236740112305,210.0,8.580638885498049,Rorbas,8427,6.0,Mehrfamilienhaus,1175000.0,0.01338408597428653,18.0,33.0,4,4.0,3,0,0,3,9
1997,47.50082778930661,137.0,8.81248188018799,Elsau,8352,4.0,Mehrfamilienhaus,910000.0,0.00017109017916745682,25.0,33.0,23,30.0,3,0,3,3,65
2019,47.523590087890604,148.0,8.58103179931641,Rorbas,8427,5.0,Mehrfamilienhaus,840000.0,0.013777244468397004,18.0,33.0,4,4.0,3,0,0,3,9
1976,47.012542724609396,117.0,7.48225975036621,Moosseedorf,3302,4.0,Einfamilienhaus,550000.0,0.024269561541906296,10.0,18.0,22,23.0,3,0,0,3,50
1980,47.1723556518555,177.0,8.09370613098145,Sursee,6210,6.0,Einfamilienhaus,1150000.0,0.009101080392421265,41.0,46.0,7,47.0,3,0,0,3,115
2019,47.3541679382324,152.0,8.28257751464844,Wohlen (AG),5610,4.0,Mehrfamilienhaus,1190000.0,0.0,22.0,30.0,4,16.0,0,0,0,0,40
1981,47.5076484680176,205.0,7.766258716583249,Arisdorf,4422,6.0,Einfamilienhaus,1125000.0,0.0,13.0,42.0,9,10.0,0,0,0,0,18
1982,47.0764236450195,192.0,8.38138771057129,Adligenswil,6043,8.0,Einfamilienhaus,1490000.0,0.0004225739363784845,32.0,66.0,11,11.0,3,0,0,3,25
2019,47.2667121887207,234.0,7.69830083847046,Niederbipp,4704,7.0,Einfamilienhaus,1190000.0,0.0,30.0,62.0,6,8.0,3,0,3,0,16
1968,47.5345993041992,112.0,8.742550849914549,Seuzach,8472,4.0,Mehrfamilienhaus,1180000.0,0.001578916770080172,20.0,30.0,13,13.0,3,0,0,3,24
2013,47.507293701171896,150.0,7.73102521896362,Füllinsdorf,4414,4.0,Mehrfamilienhaus,1195000.0,0.0066462539695707435,12.0,19.0,15,21.0,3,0,0,3,35
2006,47.4515571594238,190.0,8.184252738952638,Scherz,5246,5.0,Einfamilienhaus,1050000.0,0.0008828336872553199,22.0,46.0,14,20.0,3,0,3,3,51
2017,47.0096664428711,130.0,9.07889461517334,Glarus Süd,8756,5.0,Einfamilienhaus,765000.0,0.08687709052209967,44.0,71.0,19,27.0,3,0,3,3,35
1995,47.6130790710449,170.0,8.54402542114258,Rafz,8197,6.0,Einfamilienhaus,1100000.0,0.0016760838038585696,23.0,29.0,10,20.0,3,3,0,3,36
2018,47.5320510864258,200.0,9.02655792236328,Affeltrangen,9556,5.0,Einfamilienhaus,1169000.0,0.0,38.0,76.0,7,12.0,3,0,0,3,28
2004,47.19821548461911,154.0,8.7656192779541,Freienbach,8808,5.0,Mehrfamilienhaus,1200000.0,0.015779378693302783,20.0,29.0,24,51.0,14,0,0,14,143
1999,47.4114379882812,156.0,8.64854526519775,Wangen-Brüttisellen,8602,4.0,Mehrfamilienhaus,1190000.0,0.0005877484939653081,8.0,6.0,17,19.0,3,0,0,3,50
1995,47.456695556640604,140.0,8.59237861633301,Kloten,8302,4.0,Mehrfamilienhaus,1160000.0,0.00157684235124351,9.0,7.0,7,16.0,3,0,0,3,43
2013,47.2352294921875,120.0,8.18596458435059,Menziken,5737,5.0,Einfamilienhaus,730000.0,0.0034899044329297787,38.0,70.0,12,55.0,3,0,0,3,96
2019,47.36332702636721,156.0,8.10670566558838,Gränichen,5722,5.0,Einfamilienhaus,1050000.0,0.006747814064482717,31.0,45.0,4,4.0,3,0,0,3,11
2010,47.1854248046875,170.0,7.757812023162839,Bleienbach,3368,4.0,Wohnung,490000.0,0.0,37.0,50.0,5,13.0,3,0,0,3,21
2006,47.3446922302246,183.0,8.28046321868896,Wohlen (AG),5610,5.0,Einfamilienhaus,1200000.0,0.0,22.0,30.0,8,9.0,0,0,0,0,19
1987,45.992733001709006,194.0,8.89189624786377,Agno,6990,4.0,Einfamilienhaus,1150000.0,0.1631019825333956,10.0,22.0,12,17.0,3,0,0,3,30
2012,46.9403305053711,205.0,9.71638584136963,Luzein,7223,6.0,Einfamilienhaus,1200000.0,0.013669572906506174,75.0,111.0,6,8.0,0,0,0,0,18
1961,47.500545501709006,95.0,8.86267852783203,Elgg,8353,4.0,Mehrfamilienhaus,780000.0,0.0,29.0,28.0,14,14.0,3,0,3,0,35
2001,47.6607055664062,263.0,8.86767578125,Stein am Rhein,8260,8.0,Einfamilienhaus,1179748.0,0.19559650395893025,38.0,63.0,8,8.0,3,0,0,3,21
1974,47.355194091796896,162.0,8.643153190612791,Maur,8123,5.0,Mehrfamilienhaus,950000.0,0.0,13.0,10.0,14,14.0,3,0,0,3,32
2015,47.41667175292971,238.0,9.38735294342041,St. Gallen,9011,7.0,Einfamilienhaus,2250000.0,0.01538558336982803,48.0,71.0,1,1.0,0,0,0,0,4
1996,47.34709167480471,160.0,8.28902244567871,Wohlen (AG),5610,5.0,Einfamilienhaus,740000.0,0.0,22.0,30.0,18,28.0,3,0,0,3,72
1997,47.4104690551758,190.0,8.23179817199707,Mägenwil,5506,5.0,Einfamilienhaus,985000.0,0.0,22.0,21.0,6,6.0,0,0,0,0,21
1470,47.6139984130859,183.0,8.53621101379395,Rafz,8197,6.0,Sonstiges,1280000.0,0.0011060882308495997,23.0,29.0,11,13.0,9,0,0,9,32
1986,47.4672508239746,130.0,8.34450626373291,Wettingen,5430,5.0,Mehrfamilienhaus,950000.0,0.0001920249881888539,15.0,19.0,2,3.0,0,0,0,0,9
1946,47.14115142822271,84.0,7.29277896881104,Orpund,2552,4.0,Einfamilienhaus,420000.0,0.0,26.0,56.0,12,13.0,3,0,3,3,27
1965,47.4586715698242,124.0,8.78242492675781,Zell (ZH),8483,5.0,Einfamilienhaus,950000.0,0.016381197548201956,23.0,42.0,13,13.0,3,0,0,3,24
1980,46.26017761230471,156.0,7.536432266235349,Chalais,3967,4.0,Einfamilienhaus,650000.0,0.0002929380528864978,64.0,101.0,11,13.0,0,0,0,0,12
1964,47.505821228027294,83.0,7.6006989479064915,Reinach (BL),4153,4.0,Mehrfamilienhaus,850000.0,0.014595710823270325,12.0,15.0,22,22.0,3,0,0,3,49
1992,47.5108413696289,230.0,8.01559638977051,Frick,5070,9.0,Mehrfamilienhaus,985000.0,0.011001966813181791,24.0,33.0,9,9.0,4,0,0,4,29
1942,47.483757019043,210.0,8.45553493499756,Dielsdorf,8157,7.0,Mehrfamilienhaus,990000.0,0.0015147601617638768,14.0,15.0,13,26.0,7,0,3,5,76
2005,47.175785064697294,148.0,9.44816970825195,Grabs,9472,5.0,Einfamilienhaus,1290000.0,0.0013847997478293823,66.0,94.0,8,18.0,0,0,0,0,22
2017,47.08540344238279,198.0,7.53447484970093,Fraubrunnen,3312,6.0,Mehrfamilienhaus,915000.0,0.0,18.0,26.0,20,25.0,3,0,0,3,65
1998,47.55464172363279,159.0,8.79813289642334,Rickenbach (ZH),8545,4.0,Mehrfamilienhaus,995000.0,0.00022965951260522368,22.0,31.0,9,16.0,0,0,0,0,44
1947,46.6804351806641,100.0,7.6674942970275906,Spiez,3700,4.0,Einfamilienhaus,526000.0,0.026711585664261857,23.0,34.0,6,9.0,0,0,0,0,12
1977,47.507816314697294,170.0,8.64547443389893,Pfungen,8422,6.0,Einfamilienhaus,1370000.0,4.806495198312532e-05,19.0,35.0,3,3.0,0,0,0,0,11
2009,47.288257598877,133.0,7.70741319656372,Oensingen,4702,4.0,Mehrfamilienhaus,620000.0,0.006841091519900427,33.0,45.0,23,23.0,0,0,0,0,81
1946,47.459789276123,215.0,8.32616233825684,Wettingen,5430,7.0,Einfamilienhaus,1890000.0,0.07473918668446182,15.0,19.0,13,15.0,0,0,0,0,39
1964,47.27450942993161,170.0,8.68672561645508,Uetikon am See,8707,6.0,Einfamilienhaus,1950000.0,0.0,19.0,17.0,2,2.0,0,0,0,0,0
1989,47.444408416748,165.0,8.38739109039307,Hüttikon,8115,7.0,Einfamilienhaus,990000.0,0.004031468502859913,13.0,34.0,14,17.0,3,0,0,3,46
1907,47.2761383056641,174.0,8.62098693847656,Meilen,8706,5.0,Einfamilienhaus,1585000.0,0.4639504388716896,18.0,12.0,11,32.0,25,0,0,25,52
1969,47.4656181335449,230.0,8.58136367797852,Kloten,8302,7.0,Einfamilienhaus,1700000.0,0.0015910032074050535,9.0,7.0,16,17.0,3,0,0,3,35
2019,47.4907836914062,189.0,7.585331916809079,Reinach (BL),4153,7.0,Einfamilienhaus,1597000.0,0.0,12.0,15.0,17,34.0,0,0,0,0,80
1905,47.419216156005895,395.0,9.25358200073242,Gossau (SG),9200,13.0,Einfamilienhaus,1750000.0,0.0010125628207121812,42.0,64.0,8,9.0,0,0,0,0,28
1992,47.54895401000979,150.0,8.29238224029541,Endingen,5305,5.0,Mehrfamilienhaus,745000.0,0.007439662795606256,30.0,48.0,12,12.0,0,0,0,0,34
1996,47.5253410339355,171.0,7.901555061340329,Zuzgen,4315,5.0,Einfamilienhaus,755000.0,0.0,21.0,45.0,9,12.0,3,0,0,3,17
1997,47.370231628418,142.0,8.04284000396729,Unterentfelden,5035,5.0,Mehrfamilienhaus,790000.0,0.015464196564727426,33.0,39.0,5,14.0,5,0,0,5,27
2008,46.769069671630895,192.0,7.570203304290769,Uetendorf,3661,6.0,Einfamilienhaus,1530000.0,0.0,17.0,37.0,4,5.0,3,3,0,0,10
2011,46.1545753479004,240.0,8.99965667724609,Camorino,6528,4.0,Einfamilienhaus,1750000.0,0.0,20.0,54.0,7,11.0,0,0,0,0,14
2006,47.32333755493161,318.0,8.18163394927979,Hallwil,5705,3.0,Einfamilienhaus,1600000.0,0.0046801801810548325,31.0,41.0,5,9.0,0,0,0,0,22
1994,46.7991600036621,319.0,9.39715480804443,Rhäzüns,7403,7.0,Einfamilienhaus,1595000.0,0.15813327977368158,71.0,111.0,16,38.0,10,0,0,10,87
2019,47.4480400085449,200.0,9.35274982452393,Gaiserwald,9032,5.0,Einfamilienhaus,1550000.0,0.030130498319998037,52.0,87.0,8,8.0,0,0,0,0,28
1752,47.631290435790994,335.0,9.22488689422607,Münsterlingen,8596,11.0,Sonstiges,1650000.0,0.18655476952356406,46.0,96.0,9,18.0,3,0,0,3,35
1905,47.550838470459006,315.0,7.7966480255127,Rheinfelden,4310,10.0,Einfamilienhaus,1450000.0,0.043788133629891486,15.0,18.0,11,27.0,6,0,3,5,41
1981,47.2736396789551,150.0,7.90343809127808,Vordemwald,4803,5.0,Einfamilienhaus,695000.0,0.009399724980581541,41.0,67.0,14,15.0,3,0,0,3,40
1997,47.4530906677246,142.0,9.11966705322266,Uzwil,9247,5.0,Mehrfamilienhaus,740000.0,0.01611239485124347,39.0,54.0,16,23.0,3,0,3,3,54
1917,47.751220703125,145.0,8.48721313476562,Schleitheim,8226,6.0,Einfamilienhaus,380000.0,0.004266738726120939,45.0,86.0,7,20.0,3,0,3,3,33
1972,46.102077484130895,170.0,7.223206043243411,Bagnes,1936,7.0,Einfamilienhaus,2480000.0,0.0002684576505750181,59.0,86.0,8,21.0,0,0,0,0,12
1960,47.3568916320801,185.0,8.27903366088867,Wohlen (AG),5610,5.0,Einfamilienhaus,725000.0,0.0,22.0,30.0,17,17.0,3,0,0,3,54
1979,46.9852409362793,260.0,7.38188695907593,Wohlen bei Bern,3043,7.0,Einfamilienhaus,1320000.0,0.0,11.0,15.0,6,21.0,0,0,0,0,47
1954,47.220096588134794,489.0,6.95371437072754,Le Noirmont,2340,6.0,Einfamilienhaus,535000.0,0.0,58.0,105.0,6,25.0,3,0,0,3,56
2019,47.3526611328125,226.0,8.645665168762209,Maur,8123,7.0,Mehrfamilienhaus,2430000.0,0.0,13.0,10.0,9,9.0,3,0,0,3,18
1973,47.3323173522949,180.0,8.47822570800781,Wettswil am Albis,8907,6.0,Einfamilienhaus,1900000.0,0.025008644712687014,16.0,14.0,9,9.0,3,0,0,3,23
1984,46.307403564453104,156.0,7.49667930603027,Randogne,3975,4.0,Einfamilienhaus,750000.0,0.0,69.0,116.0,5,5.0,0,0,0,0,6
1986,46.7656364440918,146.0,9.07013702392578,Breil/Brigels,7165,4.0,Mehrfamilienhaus,875000.0,0.02020398250319561,99.0,134.0,2,2.0,0,0,0,0,3
1983,47.5857276916504,205.0,9.34238243103027,Uttwil,8592,5.0,Einfamilienhaus,1580000.0,0.4390108607013407,52.0,92.0,7,19.0,3,0,0,3,27
1967,47.4783592224121,180.0,7.663630485534671,Gempen,4145,6.0,Einfamilienhaus,1200000.0,0.0,17.0,25.0,2,2.0,0,0,0,0,5
2006,47.4763793945312,180.0,8.48743629455566,Niederhasli,8155,5.0,Einfamilienhaus,1890000.0,0.014658683062166762,12.0,12.0,13,17.0,0,0,0,0,53
1972,47.3889274597168,175.0,8.22245216369629,Hendschiken,5604,6.0,Einfamilienhaus,988000.0,0.0003816868016738518,22.0,22.0,5,5.0,3,0,3,0,10
1991,47.336708068847706,205.0,8.489040374755861,Stallikon,8143,6.0,Mehrfamilienhaus,1390000.0,0.0005573213507036088,9.0,13.0,23,23.0,5,0,3,4,49
1979,47.5119819641113,200.0,7.5428991317749,Oberwil (BL),4104,6.0,Einfamilienhaus,1985000.0,0.0,9.0,19.0,9,9.0,3,0,0,3,22
1973,46.1564826965332,160.0,6.034335136413572,Laconnex,1287,6.0,Mehrfamilienhaus,1980000.0,0.0,13.0,25.0,16,16.0,3,0,0,3,51
1999,47.7048759460449,150.0,8.49897193908691,Gächlingen,8214,5.0,Mehrfamilienhaus,497500.0,0.0,43.0,78.0,15,16.0,4,3,3,3,40
1950,46.2845230102539,140.0,7.81091165542603,Bürchen,3935,4.0,Einfamilienhaus,265000.0,0.0,83.0,96.0,3,4.0,0,0,0,0,0
1967,47.34167098999021,77.0,8.05324745178223,Muhen,5037,4.0,Einfamilienhaus,400000.0,0.0076555122697676,30.0,47.0,10,11.0,4,0,3,3,26
1992,47.0240707397461,174.0,7.67302703857422,Rüegsau,3417,5.0,Mehrfamilienhaus,650000.0,0.0,22.0,39.0,12,12.0,0,0,0,0,27
2006,47.34428405761721,274.0,8.29399299621582,Wohlen (AG),5610,7.0,Mehrfamilienhaus,1920000.0,0.0019884178426743085,22.0,30.0,17,21.0,4,0,3,3,37
2001,47.4197120666504,232.0,8.59036064147949,Wallisellen,8304,4.0,Mehrfamilienhaus,1930000.0,0.0,7.0,3.0,9,9.0,3,0,0,3,24
2000,46.205448150634794,155.0,7.3066086769104,Nendaz,1994,5.0,Einfamilienhaus,799000.0,0.06815637297859838,67.0,105.0,3,3.0,0,0,0,0,8
2015,46.6755714416504,173.0,6.83562517166138,Chesalles-sur-Moudon,1683,6.0,Mehrfamilienhaus,750000.0,0.00010802712093232806,17.0,44.0,7,7.0,0,0,0,0,15
2005,47.1770362854004,156.0,8.35643196105957,Abtwil,5646,5.0,Einfamilienhaus,1185000.0,0.0,27.0,75.0,6,6.0,0,0,0,0,18
1998,47.47090148925779,249.0,8.13060092926025,Bözberg,5225,7.0,Einfamilienhaus,1200000.0,0.0,30.0,54.0,8,9.0,0,0,0,0,18
1967,47.340747833252,255.0,7.83992576599121,Hägendorf,4614,8.0,Einfamilienhaus,1060000.0,0.3349217751541316,30.0,46.0,8,8.0,3,0,0,3,22
1987,47.525051116943395,198.0,8.66171550750732,Neftenbach,8413,5.0,Mehrfamilienhaus,1150000.0,0.007293692531270673,18.0,36.0,27,34.0,3,0,0,3,87
1957,47.3531723022461,120.0,7.9288911819458,Starrkirch-Wil,4656,5.0,Einfamilienhaus,695000.0,0.030282470952513036,38.0,31.0,4,14.0,3,0,0,3,26
1984,47.393619537353494,135.0,9.38895797729492,Teufen (AR),9053,3.0,Mehrfamilienhaus,999000.0,6.721172932037287e-05,54.0,102.0,8,10.0,3,0,0,3,30
1935,47.028072357177706,175.0,9.45059013366699,Vilters-Wangs,7324,6.0,Einfamilienhaus,735000.0,0.0029068750686828486,55.0,89.0,14,14.0,3,0,0,3,52
1977,47.2549438476562,170.0,8.79581451416016,Bubikon,8633,5.0,Einfamilienhaus,950000.0,0.0,24.0,22.0,15,17.0,3,0,0,3,33
2000,47.404876708984396,164.0,8.05278587341309,Küttigen,5022,5.0,Mehrfamilienhaus,920000.0,0.08590951530935105,34.0,63.0,12,13.0,3,0,3,3,29
1988,46.3141212463379,52.0,8.60423278808594,Cevio,6675,2.0,Einfamilienhaus,210000.0,0.0,53.0,109.0,14,17.0,0,0,0,0,16
1988,47.699501037597706,193.0,8.622081756591799,Schaffhausen,8200,7.0,Einfamilienhaus,1400000.0,0.019592124316864083,34.0,48.0,7,8.0,3,0,0,3,17
1924,47.5185775756836,258.0,7.608838081359861,Münchenstein,4142,9.0,Einfamilienhaus,1390000.0,0.01182767513201164,7.0,6.0,15,17.0,3,0,0,3,34
2015,46.1885452270508,320.0,8.8494873046875,Gordola,6596,7.0,Einfamilienhaus,3400000.0,0.0278095162783214,29.0,46.0,5,6.0,0,0,0,0,0
1998,47.250072479248,207.0,8.597446441650389,Horgen,8810,5.0,Mehrfamilienhaus,1750000.0,0.012891028095074072,15.0,12.0,3,14.0,8,0,0,8,29
1978,46.273128509521506,104.0,7.82875823974609,Bürchen,3935,6.0,Einfamilienhaus,410000.0,0.0,83.0,96.0,8,11.0,0,0,0,0,3
1978,46.9965133666992,320.0,7.309721946716309,Wohlen bei Bern,3044,8.0,Einfamilienhaus,2350000.0,0.0,11.0,15.0,6,6.0,3,0,0,3,17
1987,47.3318061828613,125.0,8.612987518310549,Zumikon,8126,5.0,Mehrfamilienhaus,1950000.0,0.0050483409413333,10.0,8.0,8,18.0,5,0,0,5,37
1985,46.658573150634794,197.0,7.7200031280517605,Krattigen,3704,8.0,Einfamilienhaus,740000.0,0.01120170783144243,27.0,49.0,9,17.0,3,0,0,3,32
1993,47.4485015869141,315.0,9.35340785980225,Gaiserwald,9032,6.0,Einfamilienhaus,1880000.0,0.030646768580320786,52.0,87.0,8,8.0,0,0,0,0,28
2006,46.85920715332029,300.0,7.48867464065552,Toffen,3125,8.0,Einfamilienhaus,1990000.0,0.004807349321205082,12.0,21.0,11,12.0,0,0,0,0,36
1973,47.47163391113279,140.0,7.594937324523928,Aesch (BL),4147,5.0,Mehrfamilienhaus,950000.0,0.01293044308475832,11.0,14.0,13,13.0,3,0,3,0,35
1989,46.2043342590332,554.0,7.25660181045532,Ardon,1957,6.0,Einfamilienhaus,650000.0,0.006071448683585908,52.0,87.0,10,10.0,3,0,0,3,22
1985,47.7055549621582,166.0,8.5044116973877,Gächlingen,8214,5.0,Einfamilienhaus,784830.0,0.0,43.0,78.0,10,10.0,3,0,0,3,28
2007,46.251216888427706,109.0,7.59952735900879,Anniviers,3961,4.0,Einfamilienhaus,643000.0,0.0,83.0,153.0,6,22.0,0,0,0,0,10
2003,47.2788314819336,145.0,7.75306510925293,Kestenholz,4703,5.0,Einfamilienhaus,1185000.0,0.0,32.0,74.0,8,9.0,0,0,0,0,20
1974,46.0475883483887,546.0,8.90720844268799,Alto Malcantone,6939,4.0,Einfamilienhaus,390000.0,0.0,14.0,38.0,14,16.0,3,0,0,3,18
1936,46.5272026062012,240.0,6.59034299850464,Lausanne,1007,7.0,Einfamilienhaus,1540000.0,0.0014217707009325108,0.0,0.0,11,37.0,3,0,3,0,93
2005,46.303504943847706,233.0,7.646654605865481,Leuk,3952,5.0,Einfamilienhaus,1145000.0,0.013834637791483915,67.0,77.0,7,13.0,0,0,0,0,32
2013,47.62654113769529,732.0,8.67313289642334,Kleinandelfingen,8461,5.0,Einfamilienhaus,1390000.0,0.0004526591049617997,26.0,52.0,3,3.0,0,0,0,0,10
2014,47.2485542297363,176.0,8.36625671386719,Merenschwand,5636,5.0,Mehrfamilienhaus,1190000.0,0.0006962163577320056,23.0,43.0,10,11.0,3,0,0,3,36
2018,47.268741607665994,193.0,8.31098365783691,Buttwil,5632,7.0,Einfamilienhaus,1275000.0,0.00016153783946868002,25.0,58.0,14,20.0,4,0,0,4,56
1983,47.384033203125,151.0,7.953495979309079,Lostorf,4654,6.0,Mehrfamilienhaus,559000.0,0.0,39.0,58.0,11,11.0,0,0,0,0,25
1932,47.5018997192383,120.0,8.75266742706299,Winterthur,8404,5.0,Mehrfamilienhaus,980000.0,0.0,16.0,17.0,14,29.0,8,0,3,6,41
1957,47.2554779052734,120.0,7.81929445266724,Wynau,4923,6.0,Einfamilienhaus,425000.0,0.055180068418608084,36.0,46.0,8,9.0,3,3,3,3,23
1949,47.44522857666021,120.0,8.36062335968018,Würenlos,5436,6.0,Einfamilienhaus,760000.0,0.009031915678424436,11.0,18.0,10,29.0,4,0,0,4,61
1981,47.513298034668,130.0,7.765812873840329,Arisdorf,4422,5.0,Einfamilienhaus,790000.0,0.0,13.0,42.0,14,34.0,4,0,0,4,64
1926,47.3792304992676,180.0,8.00666618347168,Schönenwerd,5012,8.0,Mehrfamilienhaus,490000.0,0.07929242716456196,33.0,41.0,13,14.0,3,0,3,0,27
2010,47.753238677978494,157.0,8.668275833129881,Lohn (SH),8235,5.0,Einfamilienhaus,865000.0,0.000520477579190184,38.0,68.0,20,22.0,5,0,0,5,70
1952,47.3454360961914,108.0,8.27193164825439,Wohlen (AG),5610,4.0,Einfamilienhaus,595000.0,0.0,22.0,30.0,24,24.0,3,0,0,3,58
1984,47.4772262573242,178.0,7.52054882049561,Hofstetten-Flüh,4114,6.0,Einfamilienhaus,1450000.0,0.00014181727503502926,19.0,41.0,9,9.0,0,0,0,0,19
1982,46.271724700927706,120.0,7.8306999206542995,Bürchen,3935,5.0,Einfamilienhaus,580000.0,0.0,83.0,96.0,14,19.0,0,0,0,0,0
1967,47.2229690551758,150.0,8.15162944793701,Rickenbach (LU),6221,6.0,Einfamilienhaus,715000.0,0.0,42.0,84.0,3,4.0,3,0,3,0,9
1980,47.3969230651855,100.0,9.45765209197998,Trogen,9043,5.0,Einfamilienhaus,598000.0,0.0008621540718456593,58.0,122.0,3,3.0,0,0,0,0,10
1987,47.21274185180661,130.0,7.985711574554441,Dagmersellen,6252,5.0,Einfamilienhaus,745000.0,0.005682514973692348,40.0,54.0,10,20.0,3,0,0,3,51
1984,46.72453308105471,132.0,7.06735610961914,Gibloux,1726,5.0,Mehrfamilienhaus,670000.0,0.0,25.0,64.0,9,9.0,3,0,0,3,23
1963,47.0956611633301,100.0,9.34402465820312,Flums,8890,5.0,Einfamilienhaus,580000.0,0.008977600993512263,47.0,81.0,8,10.0,0,0,0,0,14
2018,47.724185943603494,85.0,8.66489887237549,Schaffhausen,8207,3.0,Mehrfamilienhaus,700000.0,0.006909510707090013,34.0,48.0,9,14.0,3,0,3,3,30
1893,47.28938293457029,153.0,8.44300937652588,Affoltern am Albis,8909,8.0,Mehrfamilienhaus,750000.0,0.004191556783245426,15.0,22.0,6,10.0,3,0,3,3,35
1989,46.80138778686521,190.0,6.740954399108889,Yvonand,1462,6.0,Mehrfamilienhaus,920000.0,0.2589548735354391,29.0,47.0,15,34.0,3,0,0,3,78
1970,47.1276702880859,107.0,9.484785079956053,Sevelen,9475,5.0,Einfamilienhaus,720000.0,0.0006854101631764378,60.0,70.0,7,8.0,3,0,3,0,13
1996,47.4685401916504,147.0,7.84511423110962,Gelterkinden,4460,5.0,Mehrfamilienhaus,650000.0,0.005884823234570997,21.0,28.0,10,13.0,3,0,0,3,28
1985,47.15974426269529,130.0,7.35184526443481,Meinisberg,2554,5.0,Mehrfamilienhaus,760000.0,0.08837189013060824,27.0,64.0,12,12.0,5,3,0,4,40
1953,47.5157890319824,86.0,8.71636486053467,Winterthur,8400,5.0,Mehrfamilienhaus,690000.0,0.005863318924055278,16.0,17.0,25,40.0,4,0,0,4,86
1982,46.98520278930661,120.0,9.57023334503174,Malans,7208,4.0,Mehrfamilienhaus,670000.0,0.0,59.0,76.0,16,17.0,3,0,0,3,41
1965,47.3792114257812,121.0,8.05438995361328,Aarau,5000,4.0,Einfamilienhaus,750000.0,0.0,28.0,26.0,13,59.0,4,0,0,4,180
1925,47.5662612915039,126.0,7.616662502288821,Basel,4058,4.0,Mehrfamilienhaus,620000.0,0.08450025080881987,0.0,0.0,34,34.0,3,0,0,3,56
1978,47.1745185852051,133.0,7.365779876708982,Lengnau (BE),2543,5.0,Einfamilienhaus,820000.0,0.0,28.0,53.0,13,13.0,0,0,0,0,32
1984,47.2607345581055,126.0,9.13326168060303,Ebnat-Kappel,9642,6.0,Einfamilienhaus,640000.0,0.029797600104793594,45.0,73.0,10,10.0,0,0,0,0,22
2013,47.6880226135254,115.0,8.49540519714355,Neunkirch,8213,3.0,Mehrfamilienhaus,729000.0,0.0,40.0,93.0,10,10.0,0,0,0,0,17
1999,47.4652290344238,140.0,8.775758743286131,Winterthur,8405,5.0,Einfamilienhaus,1080000.0,0.002337853490021752,16.0,17.0,40,40.0,3,0,0,3,125
2011,47.389442443847706,116.0,9.56418228149414,Marbach (SG),9437,5.0,Einfamilienhaus,830000.0,0.00035806060627003314,69.0,115.0,9,14.0,3,0,0,3,22
1978,47.4827880859375,166.0,8.76882171630859,Winterthur,8405,5.0,Mehrfamilienhaus,880000.0,0.0007628117055875762,16.0,17.0,21,33.0,3,0,0,3,76
1950,47.3478775024414,100.0,7.94888639450073,Dulliken,4657,6.0,Einfamilienhaus,495000.0,9.108933635520749e-05,38.0,41.0,6,7.0,0,0,0,0,9
1972,46.8729667663574,150.0,7.01291418075562,Belmont-Broye,1564,5.0,Einfamilienhaus,780000.0,0.006091304720373788,24.0,43.0,2,2.0,0,0,0,0,3
1604,46.3707084655762,142.0,8.10053157806396,Grengiols,3993,5.0,Einfamilienhaus,498000.0,0.007939475081324645,99.0,107.0,12,14.0,0,0,0,0,6
1965,46.87524795532229,86.0,7.55087041854858,Münsingen,3110,4.0,Mehrfamilienhaus,680000.0,0.03319390561328507,11.0,17.0,18,49.0,0,0,0,0,109
1919,47.35429382324221,160.0,8.27131652832031,Wohlen (AG),5610,4.0,Einfamilienhaus,790000.0,0.0,22.0,30.0,19,32.0,0,0,0,0,65
1984,47.135040283203104,87.0,9.28476810455322,Walenstadt,8881,3.0,Einfamilienhaus,480000.0,0.12053266069086993,47.0,74.0,2,2.0,0,0,0,0,3
2019,47.5092544555664,208.0,8.73305511474609,Winterthur,8400,6.0,Einfamilienhaus,2785000.0,0.002387545750615614,16.0,17.0,3,4.0,3,0,0,3,6
1968,47.4710502624512,90.0,7.85007286071777,Gelterkinden,4460,4.0,Mehrfamilienhaus,520000.0,0.004592056219026128,21.0,28.0,11,16.0,9,0,3,7,34
1963,47.38647842407229,105.0,7.59201812744141,Meltingen,4233,5.0,Einfamilienhaus,590000.0,0.0,21.0,45.0,4,5.0,3,0,3,0,8
1986,47.3877563476562,135.0,8.669753074646,Volketswil,8604,5.0,Mehrfamilienhaus,920000.0,0.0,11.0,18.0,24,24.0,3,0,0,3,56
